Temperature,E,Esquared,Binder,C1,C1fluc,C2,C2fluc,C3,C3fluc,Cv
0.82,-70.8935,5050.92,0.660348,17.3938,3.1742,17.4795,2.96441,1.19085,0.226151,37.2245
0.83,-70.5954,5009.91,0.65998,17.367,3.08857,17.3509,3.23822,1.21311,0.278596,38.0269
0.84,-70.2582,4962.61,0.65985,17.2629,3.36623,17.29,3.23681,1.20778,0.28878,37.4084
0.85,-69.8991,4913.44,0.659499,17.1495,3.42405,17.2265,3.53294,1.19859,0.245026,38.136
0.86,-69.2795,4827.65,0.659234,17.0702,3.35869,16.9921,3.65235,1.2102,0.264191,37.8618
0.87,-69.0097,4792.19,0.658689,17.0342,3.67296,16.9012,3.74085,1.1917,0.230976,39.4484
0.88,-68.5851,4734.59,0.658394,16.8909,3.66808,16.8446,3.94963,1.16105,0.198688,39.6073
0.89,-68.0133,4658.37,0.657712,16.6787,3.94808,16.7465,4.07739,1.22006,0.26511,41.1105
0.9,-67.7434,4622.49,0.657502,16.7219,4.15533,16.5933,4.19992,1.15902,0.205436,41.1415
0.91,-67.3614,4570.98,0.657343,16.5541,4.15488,16.5439,4.2462,1.22365,0.286306,40.3631
0.92,-67.0174,4526.74,0.656693,16.5195,4.38514,16.4154,4.48357,1.1986,0.256383,41.8354
0.93,-66.7031,4487.87,0.65572,16.2989,4.84346,16.4943,4.61757,1.16289,0.19493,44.5849
0.94,-66.082,4403.71,0.655908,16.2168,4.63622,16.2574,4.51749,1.1847,0.226511,41.7365
0.95,-65.6717,4350.99,0.655538,16.1525,4.98678,16.1202,4.80167,1.18281,0.270417,42.3527
0.96,-65.2928,4301.83,0.655239,16.1077,4.89757,15.9971,4.7857,1.11954,0.128398,41.9667
0.97,-64.6231,4217.93,0.654049,15.9736,5.11418,15.7774,5.22037,1.1682,0.217834,44.4071
0.98,-64.4809,4199.12,0.654025,15.9192,5.12265,15.7559,5.41963,1.18231,0.207025,43.032
0.99,-64.1683,4160.96,0.653379,15.6443,5.60335,15.8609,4.98324,1.22246,0.297248,44.2767
1,-63.4558,4070.29,0.652938,15.5758,5.90408,15.591,5.31023,1.17017,0.22009,43.6456
1.01,-63.2081,4041.13,0.652242,15.5664,5.76447,15.4837,6.12651,1.15627,0.186453,44.9562
1.02,-62.4072,3944.13,0.650745,15.4122,5.48823,15.2415,6.96095,1.1484,0.185302,47.5513
1.03,-62.5561,3958.67,0.652012,15.3323,5.79907,15.3904,5.7956,1.15948,0.194743,42.803
1.04,-61.6544,3849.09,0.650803,15.1364,6.15942,15.1282,6.02488,1.17605,0.210231,44.2239
1.05,-61.0082,3774.62,0.64906,14.9009,6.30926,15.0403,6.68008,1.17624,0.223853,47.7221
1.06,-61.0026,3772.09,0.64962,15.0087,6.22092,14.9385,6.64827,1.14545,0.159469,45.1883
1.07,-60.8403,3753.14,0.649368,14.9077,6.39211,14.9528,6.49506,1.17114,0.209349,45.0708
1.08,-60.1541,3668.93,0.649117,14.7407,6.66618,14.7681,6.82762,1.19709,0.237019,43.2245
1.09,-59.1766,3557.99,0.647056,14.543,6.949,14.4987,7.1806,1.13655,0.166054,47.2344
1.1,-59.0416,3545.49,0.645482,14.4038,7.7758,14.5427,7.32898,1.21791,0.297527,49.2437
1.11,-58.556,3486.18,0.645956,14.2654,7.28834,14.4451,6.96481,1.19266,0.235294,46.5653
1.12,-58.22,3450.22,0.644297,14.2632,8.0646,14.283,7.10772,1.19079,0.235813,48.3575
1.13,-57.3701,3352.07,0.643798,14.0509,7.70447,14.0827,7.77215,1.15559,0.190155,47.5752
1.14,-57.2301,3338.13,0.643093,14.132,7.91765,13.9303,8.19725,1.15564,0.171664,48.3588
1.15,-56.9102,3301.63,0.642872,13.8566,8.26491,14.0462,7.49297,1.15764,0.225463,47.5317
1.16,-56.6244,3272.52,0.64137,13.9261,8.00128,13.8229,8.18144,1.18801,0.244864,49.1945
1.17,-55.7539,3170.94,0.641855,13.5985,8.42345,13.7259,8.02767,1.1609,0.211536,45.6155
1.18,-54.9511,3087.29,0.638755,13.3917,8.78205,13.5261,8.75722,1.17219,0.206689,48.6009
1.19,-53.3321,2923.74,0.633336,13.0048,9.88784,13.093,10.3125,1.20224,0.272287,56.0862
1.2,-53.6991,2956.2,0.63637,13.112,8.73708,13.1846,9.92481,1.16395,0.224495,50.421
1.21,-52.5437,2835.93,0.633899,12.7311,10.3772,12.9892,9.77,1.16077,0.208851,51.2933
1.22,-52.8637,2867,0.634855,12.8214,10.1885,13.0493,8.82005,1.18375,0.234461,48.6626
1.23,-52.4387,2824.47,0.633985,13.0782,8.48982,12.5908,10.7896,1.157,0.196251,49.3443
1.24,-51.1322,2699.02,0.627486,12.4185,11.548,12.5958,9.9483,1.15003,0.181717,54.9665
1.25,-51.6886,2748.66,0.632346,12.7859,9.31881,12.4998,10.4501,1.17843,0.203815,49.2505
1.26,-50.1822,2609.37,0.624124,12.2224,11.7794,12.3153,10.7815,1.15847,0.184086,57.3942
1.27,-49.8911,2575.63,0.625075,12.261,10.6917,12.1254,11.1019,1.1851,0.218063,53.6363
1.28,-49.339,2521.65,0.623362,11.8387,12.0289,12.2863,9.77856,1.13744,0.156498,53.2934
1.29,-48.758,2472.39,0.619129,12.0948,10.972,11.7235,12.504,1.18896,0.240031,57.1139
1.3,-48.5241,2449.68,0.618138,11.7566,12.05,11.9562,11.3718,1.14885,0.177419,56.2704
1.31,-48.5488,2445.12,0.621453,11.8707,10.49,11.8424,11.7936,1.19077,0.24758,51.3556
1.32,-48.1811,2416.95,0.618137,11.9947,11.5287,11.5476,11.7688,1.1491,0.175919,54.8293
1.33,-47.1157,2318.21,0.615165,11.6535,12.2638,11.3333,13.0757,1.22134,0.304172,55.5833
1.34,-46.1004,2218.39,0.61452,10.9648,13.229,11.5352,11.5545,1.15071,0.166948,51.8754
1.35,-46.1509,2226.38,0.6133,11.2182,12.1875,11.3053,11.6431,1.16063,0.192,52.9337
1.36,-46.2048,2221.44,0.617536,11.2696,11.9864,11.2851,11.2974,1.14684,0.170676,46.7976
1.37,-45.0114,2127.26,0.607947,10.9121,14.1514,11.0362,11.94,1.17841,0.218931,53.9358
1.38,-44.5206,2078.85,0.608888,10.7695,12.4241,10.9335,12.4707,1.1724,0.218603,50.8096
1.39,-44.334,2059.59,0.609576,10.6705,13.2225,10.9374,11.6817,1.19003,0.233215,48.6938
1.4,-43.6166,2002.27,0.60438,10.633,12.5931,10.6072,12.8848,1.21021,0.293698,50.9503
1.41,-42.7755,1937.61,0.598215,10.5756,11.7755,10.263,14.1743,1.15364,0.194108,54.2567
1.42,-42.0618,1874.48,0.596932,10.0974,14.5431,10.3839,12.0902,1.15682,0.195231,52.216
1.43,-41.7857,1846.63,0.599632,10.3034,12.0875,10.0422,12.9511,1.1573,0.176507,49.19
1.44,-41.6856,1839.92,0.597979,10.241,12.0268,10.0511,14.2373,1.15173,0.184805,49.2996
1.45,-42.7136,1919.39,0.603375,10.3508,13.2206,10.4577,12.6967,1.15801,0.185095,45.1557
1.46,-40.8759,1784.68,0.589209,9.8925,13.9454,9.99698,13.9898,1.15509,0.181885,53.4072
1.47,-38.8655,1633.32,0.575467,9.33854,14.8846,9.54354,13.9556,1.16426,0.19353,56.8252
1.48,-40.1098,1709.76,0.592106,9.74731,14.0491,9.74595,12.8762,1.19368,0.24364,46.0921
1.49,-39.3255,1649.14,0.587504,9.32241,14.6742,9.78915,13.134,1.167,0.199611,46.2338
1.5,-39.3491,1658.93,0.583528,9.4217,14.7801,9.69616,13.6603,1.18316,0.207139,49.1492
1.51,-37.6583,1529.2,0.576967,9.22157,13.5724,9.0429,14.0615,1.21018,0.244676,48.7056
1.52,-37.8216,1535.15,0.5791,9.31504,13.7061,9.04336,13.8968,1.16684,0.199403,45.3047
1.53,-36.0456,1410.7,0.563221,8.73931,15.0962,8.70451,15.4719,1.26656,0.335232,47.5953
1.54,-36.0131,1407.21,0.563823,8.73897,15.0739,8.71751,15.2233,1.15971,0.184754,46.494
1.55,-36.1909,1416.16,0.571533,8.70925,14.1136,8.83693,14.3405,1.16128,0.19414,44.2796
1.56,-35.8936,1398.98,0.566438,8.84089,14.0191,8.5561,15.6082,1.16711,0.185286,45.46
1.57,-35.2071,1350.56,0.560608,8.3948,14.1111,8.65165,14.0521,1.18576,0.230855,45.0392
1.58,-33.8104,1255,0.54846,8.39069,13.0052,7.95781,14.946,1.18049,0.207687,44.8087
1.59,-35.684,1376.4,0.569244,8.37226,13.7954,8.91923,13.6569,1.1629,0.173039,40.7599
1.6,-33.174,1205.27,0.552892,7.89837,14.5836,8.12676,13.1981,1.20194,0.223234,40.9214
1.61,-33.3193,1215.45,0.553425,8.2409,13.5784,7.86375,13.6718,1.16621,0.193861,40.6138
1.62,-33.7995,1252.35,0.554829,7.94356,13.6858,8.40376,13.6002,1.17316,0.208452,41.8942
1.63,-33.4281,1222.53,0.555234,8.28702,12.7547,7.86327,13.7088,1.20414,0.240465,39.5536
1.64,-32.9739,1191.45,0.553127,7.646,14.4045,8.27143,13.3871,1.23717,0.296423,38.7307
1.65,-31.8007,1112.21,0.551138,7.64321,13.1775,7.69393,13.2347,1.21049,0.256408,37.0706
1.66,-31.5811,1101.69,0.543861,7.69982,14.6959,7.5168,13.7986,1.24201,0.323592,37.8597
1.67,-31.1583,1069.75,0.547849,7.47105,13.4655,7.55136,12.0787,1.18178,0.200833,35.4669
1.68,-30.8472,1054.54,0.538306,7.35195,15.1177,7.5047,12.8122,1.22219,0.263045,36.4889
1.69,-31.1728,1078.3,0.536732,7.42858,13.7525,7.60826,12.9962,1.16647,0.196711,37.3091
1.7,-29.7155,975.059,0.537279,6.90364,13.9662,7.39671,13.8849,1.18992,0.225103,31.8508
1.71,-30.2345,1022.96,0.52556,7.45469,12.8366,7.11065,13.8318,1.16677,0.189161,37.2188
1.72,-29.2346,955.678,0.523339,6.68661,13.4624,7.3677,12.7924,1.2086,0.237661,34.1461
1.73,-28.7447,918.723,0.530245,6.8484,12.639,6.97726,12.3568,1.14776,0.161579,30.8948
1.74,-28.1,888.589,0.51613,6.70781,12.7082,6.77821,13.2974,1.20804,0.238758,32.6925
1.75,-28.8953,935.398,0.522776,7.19102,13.5052,6.70064,12.4257,1.18354,0.193301,32.8039
1.76,-29.7719,985.317,0.533368,7.34735,12.1704,6.98291,12.6042,1.18884,0.231378,31.9448
1.77,-27.6755,859.49,0.514075,6.77027,12.6956,6.50279,12.4183,1.21456,0.2721,29.862
1.78,-27.5522,853.698,0.513516,6.63439,12.3965,6.58649,13.238,1.19146,0.227055,29.8488
1.79,-28.8438,920.63,0.538822,7.03775,12.1268,6.82822,12.1463,1.18596,0.20313,27.6733
1.8,-27.2413,837.654,0.50983,6.63329,12.9585,6.42219,12.8705,1.22366,0.287888,29.4956
1.81,-26.8038,812.437,0.51149,6.31254,12.9744,6.52897,12.2899,1.21109,0.24493,28.6902
1.82,-27.3865,840.107,0.525339,6.60412,11.8682,6.53116,12.8359,1.19236,0.222184,27.1972
1.83,-26.641,803.423,0.50778,6.27977,11.7973,6.48839,11.3187,1.17847,0.207447,27.9739
1.84,-25.7432,756.054,0.49145,6.53033,12.0728,5.78533,12.4428,1.19056,0.213473,27.5699
1.85,-24.6158,696.14,0.476901,5.84971,12.6443,5.89157,12.6417,1.22079,0.26669,26.3556
1.86,-25.0651,707.137,0.51723,6.08945,11.9351,5.88338,11.7829,1.2073,0.236577,22.7994
1.87,-24.9991,720.41,0.486222,6.2946,12.8403,5.63058,11.9696,1.25368,0.320999,27.2971
1.88,-24.7772,700.831,0.493486,5.93365,11.6828,5.89479,11.6669,1.20582,0.239836,24.5926
1.89,-24.4899,688.394,0.485633,6.05438,11.3338,5.64083,11.4734,1.17845,0.219831,24.8136
1.9,-24.9059,709.986,0.494973,6.08748,11.4679,5.80638,11.6995,1.19991,0.227422,24.8424
1.91,-23.8313,646.018,0.499183,5.68952,10.8515,5.66545,11.4861,1.20114,0.242906,21.405
1.92,-23.9876,655.564,0.4968,5.87845,10.8338,5.56337,10.4563,1.1861,0.222392,21.7452
1.93,-22.7183,599.512,0.470853,5.02743,10.0178,5.77741,11.53,1.18549,0.208182,22.3875
1.94,-23.3316,622.633,0.485839,5.51741,10.7179,5.58195,10.8008,1.23705,0.285982,20.7959
1.95,-23.3942,629.465,0.480329,5.46558,11.0487,5.67992,10.8511,1.18084,0.201585,21.6115
1.96,-23.496,632.529,0.490087,5.25582,10.5183,5.92626,11.1463,1.22772,0.280991,20.9457
1.97,-22.8204,603.659,0.460559,5.50654,11.107,5.3503,11.184,1.18059,0.193901,21.3576
1.98,-23.1673,615.566,0.48285,5.48029,10.3447,5.54725,10.6102,1.18895,0.215548,20.1107
1.99,-21.4586,537.565,0.451442,5.59173,10.9192,4.57097,10.35,1.22531,0.278122,19.4674
2,-22.6353,589.126,0.471293,5.20038,10.4482,5.54981,10.5818,1.23011,0.266136,19.1924
