Temperature,E,Esquared,Binder,C1,C1fluc,C2,C2fluc,C3,C3fluc,Cv
0.57,-105.049,11055.5,0.664276,15.068,5.48804,15.7201,3.76975,19.8493,0.164332,61.9947
0.58,-103.718,10779.5,0.66395,15.1849,6.86869,14.7649,7.91983,19.8202,0.172139,66.008
0.59,-105.366,11122.4,0.664239,16.1927,4.3989,14.86,4.7211,19.8422,0.165075,58.5179
0.6,-104.753,10993.3,0.664258,14.43,4.5539,16.4791,3.51069,19.8141,0.186224,55.8002
0.61,-102.768,10587.8,0.66338,15.0812,5.20368,14.3203,8.0781,19.7858,0.226718,71.2154
0.62,-101.442,10319.7,0.662929,13.7886,6.83644,14.7901,5.99421,19.7654,0.233038,75.9056
0.63,-100.737,10173.4,0.663409,14.2456,6.67242,13.8767,6.14655,19.7402,0.257535,64.4244
0.64,-98.0815,9650.64,0.66248,13.1822,6.80864,13.4586,7.64206,19.6247,0.404731,74.8316
0.65,-96.853,9403.4,0.663475,11.7723,5.62122,13.5827,5.69414,19.6991,0.315274,54.1738
0.66,-98.9441,9820.96,0.662503,13.4495,8.3993,13.8967,6.55561,19.6559,0.356528,71.2276
0.67,-98.5025,9731.21,0.66285,14.1269,6.61077,12.9415,7.39977,19.6349,0.37362,63.43
0.68,-97.2023,9482.82,0.661913,14.4214,6.3327,11.8051,7.07428,19.5327,0.513457,74.6821
0.69,-94.8566,9027.45,0.662355,12.7199,8.14058,11.7814,7.79139,19.5274,0.561099,62.3492
0.7,-93.2888,8737.06,0.661572,11.3883,9.5716,11.95,7.20654,19.4903,0.518157,69.9032
0.71,-96.1839,9286,0.66182,13.2465,8.1059,12.4951,7.87068,19.4503,0.601934,68.7405
0.72,-94.6332,8989.61,0.661661,12.4252,7.62013,12.4754,7.87725,19.4109,0.586095,65.9157
0.73,-94.4493,8956.67,0.661436,12.1395,7.96661,12.6022,8.56924,19.4094,0.641471,67.5328
0.74,-91.7216,8455.12,0.660175,10.9085,11.4251,11.6657,8.6463,19.3518,0.680473,77.1699
0.75,-91.8521,8477.74,0.660362,12.3034,8.95042,10.8467,8.86526,19.2859,0.762522,72.7733
0.76,-90.6946,8262.08,0.660938,11.8864,8.36667,10.5457,8.42439,19.2483,0.814097,63.3217
0.77,-90.706,8267.89,0.660276,11.0335,9.30739,11.6851,10.1842,19.1868,0.814921,67.9952
0.78,-89.3775,8036.33,0.65888,10.4047,7.92038,11.3467,9.41728,19.0797,1.00138,78.885
0.79,-89.3816,8032.14,0.659679,10.7733,9.69183,11.1484,9.64154,19.0072,1.07626,69.0114
0.8,-87.5103,7700.34,0.659506,10.4739,8.22747,10.1232,7.91088,19.0583,1.04061,66.074
0.81,-87.9074,7771.37,0.659409,10.0828,7.84,11.4933,8.55553,18.9213,1.17725,66.5284
0.82,-86.2536,7485.57,0.658737,10.2028,8.95471,10.3057,9.04079,18.789,1.42208,68.2445
0.83,-85.3572,7338.17,0.657376,10.6121,9.61652,9.04916,9.73002,18.7726,1.33693,75.958
0.84,-84.4986,7194.85,0.656821,10.3336,10.7913,9.00949,9.49012,18.6784,1.42263,77.7067
0.85,-83.8645,7087.66,0.656722,9.61991,11.1895,9.66478,9.27352,18.5415,1.6806,75.3053
0.86,-85.073,7295.33,0.656606,10.0036,9.97367,10.5903,9.74805,18.5002,1.88652,78.3025
0.87,-82.4322,6851.81,0.65596,9.27678,10.1434,9.32744,10.1871,18.4077,1.7894,74.9604
0.88,-82.6727,6902.38,0.654,9.65859,9.2668,9.30034,10.5229,18.348,1.91746,87.2885
0.89,-80.3691,6527.96,0.653287,8.72446,9.52317,9.20911,9.35133,18.0792,2.47457,86.827
0.9,-80.8174,6596.65,0.65402,9.10817,8.1446,9.2483,9.93562,18.0852,2.40446,80.4852
0.91,-78.7105,6264.95,0.652581,8.72258,10.4945,8.20086,9.59294,17.9918,2.47223,84.0583
0.92,-75.8853,5840.71,0.648895,7.58057,11.3016,7.67202,12.3013,17.7232,2.69343,97.0426
0.93,-77.8326,6126.38,0.652258,8.83806,10.1936,8.09935,9.51123,17.7905,2.65491,79.1607
0.94,-75.8986,5841.24,0.649409,8.0611,10.0723,7.57305,9.72226,17.6087,3.42494,91.2678
0.95,-74.079,5561.39,0.649694,7.90711,10.4474,7.08369,8.27248,17.345,3.35063,81.6601
0.96,-74.0448,5587.16,0.643281,7.40611,11.5602,7.61854,10.9548,17.3143,3.98088,113.419
0.97,-71.1432,5155.34,0.643463,6.68459,11.2935,6.65634,11.093,17.0493,3.87657,99.8999
0.98,-73.1698,5445.44,0.645533,7.62306,9.82211,7.66959,9.12732,17.0466,4.11954,95.4108
0.99,-71.8125,5251.9,0.64331,7.1157,9.02404,7.27243,9.89343,16.9998,3.98334,96.7833
1,-68.9241,4854.8,0.639962,6.53349,11.3564,6.04744,10.1324,16.7034,4.57096,104.274
1.01,-69.5917,4945.66,0.640959,6.77245,11.5233,6.71472,10.7896,16.6659,4.62948,100.634
1.02,-67.2913,4641.87,0.63573,5.94466,10.048,6.11326,10.7818,16.4175,5.06127,109.329
1.03,-65.2164,4369.87,0.632973,5.42448,10.4764,5.85596,12.1509,16.0663,5.46793,109.986
1.04,-65.2757,4385.74,0.631214,6.31893,10.7772,5.83293,9.52799,15.8496,6.7498,115.409
1.05,-66.2374,4506.34,0.634007,6.62369,10.1708,6.46015,10.0067,15.9042,5.90792,107.895
1.06,-63.4524,4154.71,0.62862,5.8683,9.39011,6.09007,10.2655,15.4473,7.08058,114.367
1.07,-62.7588,4085.22,0.624603,5.68531,8.81633,5.89894,10.6623,15.3438,7.84013,128.004
1.08,-63.9695,4209.2,0.632176,6.09874,9.36001,6.41591,9.9129,15.4687,6.41767,100.401
1.09,-58.0491,3505.4,0.617758,4.56562,9.84162,4.41263,8.61572,14.765,7.45251,114.221
1.1,-58.0613,3534.12,0.611699,5.23255,9.09885,5.38749,9.30347,14.2802,10.8211,134.712
1.11,-52.9622,3008.66,0.591207,4.42026,8.00442,4.3894,7.65827,13.3791,14.7881,165.302
1.12,-55.487,3253.42,0.603315,4.73383,9.57078,4.71055,8.39324,13.9542,11.1653,139.206
1.13,-51.0779,2845.07,0.574183,4.35049,7.50032,4.39513,8.09013,12.8403,17.113,184.92
1.14,-52.2496,2904.08,0.593806,4.21505,8.3046,4.19439,8.2584,13.3298,11.7686,133.937
1.15,-48.8314,2642.97,0.561764,4.65565,9.01377,4.4332,8.27779,12.0197,18.8479,195.432
1.16,-48.5959,2595.19,0.566336,4.48977,8.16807,4.37381,8.86463,12.0947,17.1522,173.627
1.17,-45.6328,2292.92,0.555071,3.58688,6.57383,3.80861,7.29028,11.6694,15.2761,153.827
1.18,-45.7456,2303.58,0.554914,3.80981,7.18954,3.93949,7.63385,11.5606,16.1963,151.473
1.19,-40.4099,1861.16,0.515252,3.33296,6.80925,3.39613,6.61908,10.3003,19.2727,161.147
1.2,-41.3991,1924.06,0.533107,3.3808,5.33464,3.44074,6.15951,10.5945,17.4415,145.952
1.21,-38.1311,1647.51,0.517451,3.30918,5.95739,3.1704,5.57111,9.69559,17.8911,132.187
1.22,-39.4613,1804.64,0.49365,3.43913,6.40202,3.31659,5.65596,10.0063,20.1333,166.248
1.23,-39.288,1743.99,0.522161,3.64011,5.94717,3.40216,5.67855,9.91021,16.1956,132.487
1.24,-36.4038,1541.92,0.47782,3.2884,5.8285,3.23431,5.25116,9.15902,17.7384,140.923
1.25,-30.6034,1141.76,0.40838,3.12122,5.1645,2.99916,4.75911,7.4721,19.0393,131.325
1.26,-31.9188,1220.99,0.431948,3.15842,5.7001,3.20662,5.94358,7.83524,17.9163,127.354
1.27,-29.1192,1055.97,0.355797,3.16161,5.77757,3.40499,5.8427,6.89973,17.5926,128.99
1.28,-28.1804,972.898,0.396084,3.03511,5.0515,3.06108,4.99579,6.74691,16.0518,109.108
1.29,-28.1001,942.367,0.417801,2.95059,5.16355,2.8317,5.51975,6.82739,15.2204,91.7912
1.3,-25.701,820.909,0.353376,2.97825,4.29043,3.12331,5.25841,5.97757,14.7452,94.8916
1.31,-27.0339,884.613,0.396459,3.02968,5.27229,2.83345,4.76444,6.50476,15.5721,89.6096
1.32,-28.4819,973.112,0.424382,2.92647,5.09519,2.89956,5.0367,6.98179,14.8789,92.9133
1.33,-25.501,802.612,0.365782,2.5904,3.70105,3.08316,4.6097,6.09489,14.1999,86.1039
1.34,-27.3498,888.105,0.437548,2.65744,3.80944,2.9076,5.09274,6.72151,14.086,78.0199
1.35,-24.21,713.606,0.36784,2.87252,5.04008,2.8161,4.46918,5.65648,12.0041,69.948
1.36,-23.6093,694.521,0.316366,2.85419,4.90375,2.67606,4.04265,5.53963,12.8209,74.1364
1.37,-23.2936,677.834,0.331152,2.97554,4.64324,2.87395,4.38424,5.34734,13.6212,72.0573
1.38,-20.8129,535.206,0.320512,2.55019,3.52481,2.76966,4.27141,4.72821,10.0484,53.5748
1.39,-22.2012,641.535,0.213952,2.9715,4.65929,3.25581,5.66575,4.86841,13.4851,76.9331
1.4,-19.6639,478.537,0.299552,2.49805,3.67775,2.48911,3.77731,4.47116,9.58924,46.8707
1.41,-19.788,484.505,0.298996,3.00864,4.89631,2.9687,5.34627,4.20258,8.75751,46.749
1.42,-19.9558,496.01,0.301948,3.0772,4.84384,2.85007,4.5293,4.26869,9.44239,48.4909
1.43,-17.4011,374.702,0.256984,2.8737,4.81852,2.98559,4.9585,3.44755,6.59117,35.1628
1.44,-18.4636,426.17,0.225834,2.77156,4.2326,2.60055,4.19574,3.95479,8.47152,41.1194
1.45,-17.856,390.068,0.312371,2.65837,4.05854,2.57123,3.78785,3.85194,7.71911,33.8791
1.46,-17.8731,394.874,0.258153,2.75893,4.15956,2.93113,4.84746,3.68763,7.3274,35.3851
1.47,-17.0108,346.726,0.355523,2.76918,4.06512,2.66047,3.93345,3.49074,5.84749,26.5441
1.48,-17.4745,368.873,0.325075,2.62697,3.71658,2.66809,4.06935,3.67229,6.10962,28.9978
1.49,-17.4994,370.387,0.314082,2.8601,4.50308,2.57096,3.62616,3.65726,6.61132,28.8982
1.5,-16.8245,345.369,0.297243,2.57324,3.25469,2.72666,3.804,3.49103,6.22492,27.6912
1.51,-17.7292,382.18,0.330429,2.69716,3.82063,2.66095,3.7795,3.76613,6.33573,29.7605
1.52,-17.4591,367.35,0.339943,2.68098,3.7703,2.80609,4.56389,3.61126,5.98145,27.0646
1.53,-15.6531,290.663,0.362827,2.37683,3.1929,2.65888,3.93848,3.1892,4.69943,19.4981
1.54,-15.8026,302.652,0.315166,2.52616,3.64764,2.58977,3.65419,3.20586,5.28003,22.3182
1.55,-15.6468,289.694,0.38093,2.59658,3.4719,2.53244,3.7196,3.16876,4.39386,18.6776
1.56,-16.2262,319.186,0.311992,2.63515,3.92543,2.51965,3.79789,3.34989,5.42754,22.9685
1.57,-15.6108,292.803,0.321099,2.66524,3.80557,2.77759,3.83175,3.06211,4.69228,19.9215
1.58,-14.3277,239.274,0.377659,2.68766,3.84701,2.76171,3.82956,2.63077,3.35482,13.6165
1.59,-14.1783,235.639,0.362935,2.64882,4.21665,2.61319,3.75674,2.63329,3.41896,13.6917
1.6,-16.1944,320.939,0.29639,2.45843,3.56825,2.73807,3.94907,3.34234,5.56529,22.9215
1.61,-14.3012,239.109,0.391822,2.58485,3.86535,2.56011,3.52321,2.7409,3.48507,13.3425
1.62,-14.4215,245.85,0.331035,2.48552,3.42314,2.57035,3.46203,2.81826,3.88196,14.4296
1.63,-14.0262,229.851,0.371306,2.50292,3.58812,2.65815,3.98659,2.63592,3.0989,12.4643
1.64,-13.7277,216.434,0.419962,2.70036,3.36628,2.4856,3.46614,2.52789,2.54477,10.4044
1.65,-13.4519,208.354,0.411131,2.52061,3.42518,2.59791,3.60464,2.46521,2.57264,10.0649
1.66,-14.0252,226.164,0.419322,2.59874,3.36223,2.57625,3.52451,2.63099,3.02577,10.69
1.67,-13.8461,226.53,0.341326,2.48588,3.4671,2.58554,3.52763,2.62424,3.61427,12.4836
1.68,-13.221,200.418,0.42635,2.57065,3.57416,2.7057,4.06801,2.33535,2.43297,9.07865
1.69,-13.48,211.667,0.370691,2.49035,3.49543,2.48659,3.278,2.53107,3.05946,10.4887
1.7,-13.4542,210.282,0.384281,2.53313,3.48648,2.45926,3.46872,2.51436,2.83804,10.1264
1.71,-13.7663,221.532,0.396781,2.55239,3.48723,2.53417,3.59618,2.60431,3.09139,10.9504
1.72,-12.8963,189.898,0.435291,2.47958,3.54228,2.43105,3.1544,2.35785,2.20952,7.97137
1.73,-13.093,199.305,0.376242,2.35249,2.95312,2.43094,3.38608,2.46177,2.74231,9.31507
1.74,-12.7033,185.56,0.409654,2.53872,3.44573,2.24844,2.81124,2.34284,2.40917,7.9882
1.75,-12.5725,181.971,0.410474,2.34634,2.90831,2.38673,3.21132,2.32156,2.44844,7.8054
1.76,-12.7206,186.584,0.396251,2.54807,3.51326,2.42643,3.13961,2.28306,2.28464,7.99683
1.77,-13.5457,216.286,0.347091,2.47308,3.3761,2.3518,3.01451,2.61757,3.2065,10.4695
1.78,-12.3327,174.043,0.401692,2.4184,3.31527,2.40289,3.03024,2.20165,2.14989,6.92683
1.79,-12.534,179.698,0.426538,2.60701,3.4026,2.40682,3.07009,2.21359,2.19949,7.05241
1.8,-12.611,182.528,0.408639,2.48729,3.46169,2.52996,3.3059,2.23089,2.29863,7.25003
1.81,-12.7956,188.359,0.403143,2.35554,2.74438,2.56376,3.46968,2.34679,2.49428,7.51828
1.82,-13.0567,198.799,0.381045,2.44889,3.15451,2.45814,3.46252,2.42604,2.73068,8.55029
1.83,-12.6147,181.842,0.422482,2.28057,2.65183,2.38575,2.66575,2.36251,2.3644,6.78177
1.84,-12.2257,171.682,0.402718,2.28664,3.0434,2.53017,3.22526,2.17414,2.14876,6.56163
1.85,-11.9346,161.245,0.446357,2.45169,3.20914,2.342,2.93959,2.08117,1.73306,5.4957
1.86,-12.3436,174.883,0.422789,2.3862,2.87602,2.27384,2.69733,2.2613,2.1116,6.50901
1.87,-12.0333,165.33,0.41627,2.44985,3.04948,2.21418,2.60563,2.16294,1.97671,5.87087
1.88,-11.9707,160.83,0.460312,2.44395,3.01548,2.51344,3.33287,2.04073,1.59802,4.96029
1.89,-11.9309,159.497,0.46738,2.40995,3.15294,2.42914,3.0182,2.07538,1.59147,4.80138
1.9,-12.1335,165.814,0.466759,2.21199,2.5217,2.40557,3.05748,2.22257,1.87349,5.15014
1.91,-12.5137,183.381,0.322819,2.32546,2.63521,2.30152,2.73298,2.3481,2.6557,7.34349
1.92,-11.8102,156.601,0.466026,2.56155,3.30609,2.19793,2.3237,2.07594,1.65437,4.64421
1.93,-12.0222,162.573,0.472419,2.39949,2.919,2.45969,3.1236,2.11242,1.80699,4.8427
1.94,-11.6379,152.593,0.453307,2.4329,3.07075,2.32618,3.04963,2.0147,1.57188,4.55748
1.95,-11.914,160.077,0.454262,2.38371,2.70473,2.22872,2.49993,2.16246,1.84729,4.7687
1.96,-11.8879,159.303,0.459928,2.26534,2.69638,2.54026,3.20315,2.07566,1.64911,4.68056
1.97,-11.6702,154.658,0.419834,2.385,2.8089,2.3338,2.80745,2.0396,1.72963,4.75802
1.98,-11.5591,150.349,0.456865,2.35098,2.86017,2.39878,3.04648,1.9819,1.47457,4.26908
1.99,-11.4718,147.7,0.455968,2.31878,2.83208,2.39486,2.73952,1.95786,1.41569,4.06481
2,-11.4826,149.1,0.437064,2.3839,2.90577,2.28519,2.70058,1.98313,1.55304,4.31234
