Temperature,E,Esquared,Binder,C1,C1fluc,C2,C2fluc,C3,C3fluc,Cv
0.56,-15.6935,253.645,0.631141,7.20545,3.70099,7.14443,3.64357,1.45925,0.755289,23.471
0.57,-15.2568,240.466,0.62709,7.0165,3.62218,6.95195,3.74964,1.38552,0.587195,23.6846
0.58,-15.0891,235.414,0.626397,6.91695,3.93005,6.90498,3.93445,1.3669,0.583884,22.9894
0.59,-14.9176,230.678,0.623582,6.8622,4.07301,6.7727,4.15503,1.3758,0.561224,23.3916
0.6,-14.7402,225.284,0.622539,6.77668,4.178,6.65998,4.30501,1.42118,0.625187,22.2518
0.61,-14.4603,217.761,0.618458,6.61932,4.31431,6.56965,4.49635,1.37482,0.564881,23.273
0.62,-14.2187,211.33,0.612826,6.55302,4.32539,6.36592,4.73337,1.41895,0.705781,23.8291
0.63,-13.8712,201.818,0.609427,6.398,4.52295,6.2292,4.95022,1.35062,0.486087,23.7042
0.64,-13.8002,199.799,0.609008,6.23682,4.59254,6.3153,4.48339,1.3444,0.503789,22.8332
0.65,-13.6932,196.629,0.60884,6.1494,4.97713,6.24193,4.3635,1.42102,0.708513,21.5994
0.66,-13.477,191.344,0.603737,6.04475,4.90805,6.16115,4.51588,1.38203,0.561032,22.3034
0.67,-13.186,183.422,0.601581,6.0352,4.67396,5.87705,4.96428,1.3878,0.600211,21.2762
0.68,-12.9784,178.46,0.596397,5.99078,4.46264,5.75655,5.22818,1.32628,0.46532,21.6707
0.69,-12.7061,171.139,0.595871,5.77182,4.94841,5.70322,5.10545,1.33095,0.438472,20.3602
0.7,-12.5987,168.166,0.595303,5.61618,5.08815,5.74697,4.83115,1.33225,0.49301,19.2593
0.71,-12.4633,165.221,0.591093,5.65685,5.1635,5.59187,4.98546,1.30383,0.390015,19.6131
0.72,-12.1061,156.885,0.582841,5.37997,5.30304,5.49313,5.2743,1.3342,0.44081,19.9224
0.73,-11.9294,152.417,0.582759,5.42117,5.21879,5.30745,5.03467,1.28957,0.382771,18.9669
0.74,-11.838,149.859,0.584776,5.32975,5.15536,5.3178,5.00325,1.2767,0.373187,17.7518
0.75,-11.6109,144.913,0.577479,5.33082,4.92303,5.0682,5.1157,1.30822,0.396672,17.9567
0.76,-11.3996,139.832,0.574925,5.00505,5.31807,5.19343,5.03406,1.29428,0.396327,17.1061
0.77,-11.0814,133.048,0.569007,4.90468,5.14449,4.98672,5.16965,1.28135,0.363592,17.291
0.78,-11.2032,135.896,0.570047,4.902,5.32855,5.10682,4.81651,1.28937,0.373587,17.0674
0.79,-11.0418,131.271,0.573228,4.86693,5.27952,4.95828,4.96963,1.3179,0.45219,14.979
0.8,-10.7476,125.161,0.565065,4.72975,4.95046,4.8074,5.06391,1.30923,0.356905,15.0779
0.81,-10.547,121.168,0.555831,4.7468,5.15904,4.60155,5.01949,1.29888,0.413499,15.1315
0.82,-10.4766,119.361,0.56042,4.7504,5.3035,4.52615,4.79452,1.30025,0.39675,14.2792
0.83,-10.3776,116.891,0.562525,4.52707,5.14242,4.64428,5.03473,1.30812,0.369034,13.3497
0.84,-10.196,113.158,0.557898,4.5201,4.77955,4.47655,5.16275,1.31117,0.402095,13.0382
0.85,-10.0295,110.743,0.543757,4.5197,5.23926,4.29105,5.10509,1.32925,0.423944,14.0502
0.86,-9.81578,106.498,0.535299,4.2453,5.15183,4.36228,4.96318,1.3102,0.410376,13.7218
0.87,-9.79422,105.132,0.549874,4.36642,5.00926,4.23552,4.97385,1.30062,0.3813,12.1624
0.88,-9.7898,104.731,0.549347,4.34317,5.01131,4.26035,4.83517,1.2862,0.33804,11.4815
0.89,-9.46749,98.7053,0.538159,4.1464,4.89442,4.11402,4.77082,1.3153,0.430386,11.4529
0.9,-9.37235,96.8658,0.540571,4.0913,4.73691,4.08145,4.71447,1.31015,0.400657,11.1418
0.91,-9.30315,95.3402,0.538834,4.10192,4.86824,4.00307,4.55362,1.3103,0.391314,10.6166
0.92,-9.05639,90.8122,0.535383,3.9319,4.81351,3.92935,4.71046,1.30147,0.359738,10.39
0.93,-9.11883,91.6845,0.536933,3.93122,4.59619,3.9889,4.71728,1.3099,0.420012,9.86424
0.94,-9.06954,90.9342,0.535469,3.88492,4.66003,3.98588,4.24998,1.30723,0.375988,9.82085
0.95,-8.93263,88.4311,0.527169,3.84155,4.65544,3.88755,4.5494,1.3141,0.378541,9.57245
0.96,-8.83568,86.6177,0.526836,3.79212,4.64026,3.88085,4.5325,1.25487,0.328964,9.27563
0.97,-8.93202,88.1727,0.534959,3.91447,4.48841,3.82647,4.50006,1.30252,0.390704,8.91888
0.98,-8.62095,82.7302,0.523275,3.69985,4.39461,3.73345,4.5741,1.2939,0.333273,8.75617
0.99,-8.49792,80.5607,0.519274,3.80408,4.41624,3.5153,4.39922,1.281,0.322389,8.51555
1,-8.39571,78.509,0.52118,3.72923,4.40836,3.487,4.17353,1.29113,0.356421,8.02103
1.01,-8.39074,78.0164,0.527326,3.5668,4.20284,3.63598,4.37086,1.29205,0.392807,7.46186
1.02,-8.38133,77.8241,0.524916,3.6108,4.40237,3.57675,4.14426,1.31565,0.389365,7.28307
1.03,-8.06714,72.6808,0.515436,3.42085,4.17784,3.46865,4.09017,1.28785,0.354392,7.16563
1.04,-8.18612,74.7927,0.514675,3.4319,3.99131,3.5486,4.28589,1.3206,0.377516,7.19309
1.05,-8.25326,75.8587,0.520772,3.54968,4.29108,3.52248,4.10569,1.28455,0.340281,7.02264
1.06,-7.99353,71.6904,0.507159,3.35243,3.99132,3.4565,4.20146,1.29323,0.335344,6.93649
1.07,-8.01725,71.6899,0.516835,3.38325,3.99267,3.4256,3.93481,1.33275,0.449177,6.47531
1.08,-7.8449,68.913,0.509788,3.36433,3.92114,3.26625,3.99511,1.34333,0.417453,6.31905
1.09,-7.80115,68.4292,0.500809,3.2981,4.14094,3.31125,3.74297,1.29583,0.342063,6.3725
1.1,-7.69943,66.6051,0.50489,3.3127,3.93422,3.21157,3.76146,1.2776,0.329538,6.05281
1.11,-7.67379,65.9131,0.508757,3.22375,3.72164,3.2526,3.77824,1.31323,0.397315,5.70245
1.12,-7.6595,65.4373,0.516124,3.19802,3.73506,3.2999,3.63071,1.26258,0.286129,5.39646
1.13,-7.55168,63.8572,0.509364,3.23358,3.76597,3.13008,3.56406,1.30137,0.362548,5.34832
1.14,-7.50632,63.3246,0.498293,3.02395,3.67513,3.29447,3.62991,1.30385,0.380025,5.37071
1.15,-7.54639,63.9072,0.503521,3.1556,3.72799,3.20492,3.59823,1.30405,0.352104,5.26211
1.16,-7.35117,60.247,0.511371,3.1075,3.44129,3.05068,3.37186,1.31042,0.374911,4.61301
1.17,-7.34642,60.4352,0.509594,3.00088,3.51757,3.16807,3.52233,1.29048,0.348549,4.72302
1.18,-7.39252,61.0825,0.508216,3.1664,3.60876,3.03152,3.60358,1.30822,0.374922,4.62022
1.19,-7.25615,59.1937,0.49783,3.05992,3.44838,3.02002,3.44352,1.28765,0.334357,4.6197
1.2,-7.2913,59.6037,0.502448,2.97593,3.474,3.1232,3.69592,1.31547,0.363901,4.47265
1.21,-7.2599,58.8628,0.506822,3.09375,3.40921,2.9863,3.25951,1.2882,0.349341,4.20501
1.22,-7.29425,59.8588,0.494439,3.07175,3.4848,3.05333,3.48728,1.27228,0.333441,4.46977
1.23,-7.05566,55.892,0.499499,2.97198,3.30154,2.91063,3.18489,1.29225,0.34399,4.03841
1.24,-7.13489,56.9216,0.508485,2.98583,3.23452,2.9767,3.32821,1.28618,0.330379,3.91193
1.25,-7.19083,58.3494,0.493776,3.01012,3.45032,3.00835,3.46158,1.2847,0.349596,4.2505
1.26,-7.08377,56.4314,0.496769,2.9679,3.28392,2.9407,3.34648,1.28347,0.359717,3.93781
1.27,-7.05909,55.8637,0.504619,2.93602,3.18388,2.95675,3.26793,1.2696,0.304766,3.74039
1.28,-6.97702,54.9821,0.489804,2.84753,3.28273,2.96298,3.3932,1.27992,0.332067,3.84719
1.29,-6.95019,54.1347,0.502119,2.90968,3.38167,2.8484,3.30262,1.31888,0.396494,3.5031
1.3,-6.9353,54.1124,0.49362,2.88727,3.15922,2.86537,3.1895,1.30088,0.343699,3.55854
1.31,-6.80518,52.2405,0.490179,2.77698,3.10703,2.85115,3.07984,1.29198,0.369976,3.45548
1.32,-6.83071,52.1873,0.503155,2.84115,3.02242,2.81705,3.15113,1.28107,0.323722,3.17299
1.33,-6.73028,50.8589,0.497469,2.69943,2.79478,2.8527,3.0673,1.29293,0.33712,3.14445
1.34,-6.73616,51.2898,0.487872,2.7711,3.0716,2.77877,3.05268,1.3089,0.377681,3.29361
1.35,-6.71245,50.6659,0.495601,2.75707,2.92956,2.7683,3.02877,1.30573,0.352207,3.0776
1.36,-6.64824,49.3908,0.504445,2.7241,3.04503,2.73955,2.93577,1.30527,0.339932,2.8069
1.37,-6.6869,50.2661,0.496442,2.67025,2.91751,2.82705,3.02974,1.30798,0.367526,2.95773
1.38,-6.6783,50.0094,0.498466,2.75793,2.88917,2.73305,2.89454,1.3014,0.358258,2.84066
1.39,-6.52948,47.9205,0.495986,2.63598,2.81051,2.71672,2.90758,1.29527,0.322388,2.73606
1.4,-6.47742,47.0411,0.493395,2.65495,2.82879,2.6412,2.84826,1.29808,0.346076,2.59389
1.41,-6.54285,47.7293,0.507372,2.6647,2.85102,2.70293,2.75132,1.27808,0.304199,2.47496
1.42,-6.48015,47.0904,0.498845,2.6539,2.67846,2.65972,2.81379,1.27285,0.320903,2.52827
1.43,-6.43795,46.6589,0.494377,2.65333,2.73554,2.60965,2.68573,1.2852,0.323461,2.54863
1.44,-6.56188,48.4567,0.490842,2.74795,3.00247,2.64835,2.75269,1.28075,0.312729,2.60343
1.45,-6.53733,48.1056,0.488989,2.68317,2.7752,2.68807,2.99678,1.27028,0.314826,2.55359
1.46,-6.4934,47.3735,0.490372,2.65897,2.85113,2.67062,2.81544,1.2797,0.325018,2.44378
1.47,-6.47969,46.995,0.501271,2.6779,2.8846,2.6485,2.6836,1.2518,0.291597,2.31787
1.48,-6.29252,44.3773,0.495567,2.60858,2.75221,2.5016,2.5518,1.30075,0.350749,2.18292
1.49,-6.32973,44.8836,0.495906,2.54785,2.52966,2.6179,2.6755,1.2792,0.330647,2.17021
1.5,-6.29304,44.4658,0.491764,2.62725,2.65201,2.50605,2.50951,1.27578,0.302973,2.16153
1.51,-6.29788,44.7495,0.48094,2.6216,2.75136,2.50652,2.55706,1.28123,0.321387,2.23072
1.52,-6.29418,44.8465,0.475951,2.57198,2.71532,2.5669,2.76362,1.25525,0.292547,2.26357
1.53,-6.2771,44.2759,0.49012,2.6107,2.6797,2.49465,2.59107,1.28303,0.329572,2.08207
1.54,-6.29547,44.7487,0.490237,2.52035,2.67534,2.60067,2.76886,1.30492,0.379796,2.15711
1.55,-6.18584,42.8914,0.492925,2.58478,2.62081,2.42825,2.5266,1.2921,0.330028,1.92585
1.56,-6.22555,43.5819,0.489443,2.46378,2.54749,2.58907,2.60337,1.28395,0.318572,1.98242
1.57,-6.14226,42.4612,0.48842,2.51403,2.6267,2.45622,2.40118,1.2897,0.332474,1.92053
1.58,-6.15548,42.6542,0.487073,2.47343,2.42299,2.51315,2.65488,1.28973,0.351984,1.90842
1.59,-6.1414,42.4573,0.490878,2.50272,2.60509,2.46833,2.55205,1.28965,0.335053,1.87512
1.6,-6.07818,41.4413,0.495932,2.41185,2.32148,2.4829,2.47231,1.30395,0.353064,1.75664
1.61,-6.07885,41.2591,0.501074,2.42022,2.42939,2.48853,2.38982,1.28573,0.329986,1.66149
1.62,-6.08911,41.8062,0.474904,2.41717,2.44934,2.51055,2.53684,1.27382,0.306195,1.80189
1.63,-6.05875,41.3052,0.484749,2.43253,2.3793,2.4489,2.36164,1.2872,0.338366,1.73012
1.64,-6.13139,42.2494,0.490407,2.4333,2.3479,2.52208,2.66731,1.28883,0.314005,1.73091
1.65,-6.08275,41.4297,0.495929,2.42945,2.44532,2.47735,2.50109,1.30343,0.343158,1.62715
1.66,-6.13456,42.2023,0.490613,2.46742,2.41554,2.48238,2.48274,1.30848,0.356368,1.65823
1.67,-6.04489,40.8969,0.496542,2.39328,2.37341,2.46045,2.40294,1.31418,0.351019,1.56198
1.68,-6.02356,40.6702,0.490277,2.40172,2.37409,2.4367,2.36789,1.29503,0.315385,1.55433
1.69,-5.9939,40.2571,0.495855,2.36643,2.25011,2.45965,2.42192,1.2827,0.311331,1.51615
1.7,-5.98055,40.2816,0.482886,2.4076,2.38561,2.4134,2.32035,1.26513,0.299184,1.56215
1.71,-5.98762,40.2026,0.489685,2.40175,2.43575,2.4223,2.33076,1.27615,0.321591,1.488
1.72,-5.87689,38.6217,0.492683,2.33272,2.21312,2.37893,2.23909,1.27147,0.315326,1.38045
1.73,-5.89056,38.9778,0.489034,2.28105,2.24206,2.43072,2.4323,1.2953,0.313548,1.42975
1.74,-5.89191,38.8474,0.493456,2.42875,2.27922,2.28647,2.26351,1.30218,0.374315,1.36506
1.75,-5.80012,37.7102,0.495807,2.3119,2.18767,2.3317,2.26098,1.27028,0.324826,1.32862
1.76,-5.88884,38.8531,0.495421,2.37535,2.22771,2.3442,2.33633,1.29415,0.364776,1.34771
1.77,-5.80781,37.5974,0.502746,2.3756,2.12602,2.2623,2.1476,1.27778,0.306066,1.23424
1.78,-5.87501,38.5798,0.497575,2.29778,2.14016,2.40928,2.29737,1.2955,0.32078,1.2827
1.79,-5.83766,38.1121,0.497235,2.29243,2.14836,2.35605,2.17303,1.32333,0.379586,1.25898
1.8,-5.79501,37.5182,0.494732,2.33617,2.16566,2.29045,2.13939,1.28255,0.333665,1.21485
1.81,-5.7959,37.8336,0.476241,2.283,2.10866,2.35275,2.39297,1.2686,0.323254,1.29459
1.82,-5.82155,38.0683,0.488378,2.33962,2.19473,2.3003,2.17532,1.29685,0.31633,1.26128
1.83,-5.86716,38.4784,0.49783,2.32635,2.1735,2.37053,2.17069,1.2893,0.336106,1.21081
1.84,-5.77785,37.3496,0.498253,2.34578,2.24481,2.26145,2.17819,1.28818,0.32323,1.17147
1.85,-5.86914,38.4682,0.499472,2.3251,2.08896,2.38315,2.2399,1.28335,0.332813,1.175
1.86,-5.75049,37.0448,0.487994,2.2931,2.18884,2.2886,2.11641,1.29125,0.317673,1.14947
1.87,-5.66358,36.0896,0.485718,2.2264,2.16794,2.26258,2.12218,1.29575,0.335932,1.14772
1.88,-5.66618,36.0397,0.480499,2.28775,2.1083,2.18867,1.94603,1.3086,0.349416,1.11311
1.89,-5.72989,36.7567,0.492055,2.35697,2.22724,2.19758,2.09944,1.31675,0.334419,1.09882
1.9,-5.60806,35.0537,0.499893,2.2428,2.1062,2.19355,1.99859,1.29615,0.335345,0.998152
1.91,-5.67128,35.9925,0.496486,2.24682,2.15025,2.24755,1.95432,1.2941,0.330855,1.04961
1.92,-5.70288,36.7114,0.472612,2.2584,2.13288,2.25122,2.12596,1.32333,0.370636,1.13621
1.93,-5.68781,36.4915,0.474748,2.29065,2.17832,2.2105,2.20469,1.31113,0.370176,1.11153
1.94,-5.71008,36.657,0.479331,2.2964,2.1571,2.25665,2.05333,1.26305,0.282405,1.07664
1.95,-5.57947,34.7008,0.497175,2.1781,2.00998,2.23258,1.97683,1.2857,0.315726,0.938945
1.96,-5.56383,34.4932,0.496019,2.1778,1.86784,2.22932,1.93344,1.27262,0.313301,0.920688
1.97,-5.67432,35.9813,0.497272,2.2257,2.01841,2.2881,2.0477,1.26673,0.294183,0.974891
1.98,-5.59501,35.1238,0.482992,2.18145,1.91683,2.26843,2.06382,1.25378,0.305823,0.974317
1.99,-5.63213,35.8269,0.46639,2.2743,2.16956,2.19988,1.97057,1.27767,0.304972,1.03683
2,-5.58762,35.0815,0.489441,2.2702,2.15119,2.1524,1.90557,1.28252,0.309105,0.964989
