Temperature,E,Esquared,Binder,C1,C1fluc,C2,C2fluc,C3,C3fluc,Cv
0.93,-10.6315,135.683,0.441192,4.92237,12.5615,4.51119,13.0829,1.29894,0.371899,26.1919
0.94,-10.6105,133.651,0.450417,4.95608,11.5417,4.4474,12.2396,1.31872,0.352189,23.8428
0.95,-10.2226,126.866,0.423728,4.55569,12.1391,4.45809,12.7823,1.32025,0.375915,24.7811
0.96,-10.0982,126.4,0.398621,4.42844,12.4418,4.46764,12.0887,1.32059,0.404186,26.5035
0.97,-9.60333,114.786,0.382548,3.86322,12.3105,4.53506,11.7553,1.3215,0.368313,23.9796
0.98,-10.1956,126.918,0.415898,4.51781,11.9936,4.50946,11.7377,1.26309,0.289197,23.9146
0.99,-8.72703,96.4295,0.354289,3.64794,10.4159,3.90651,11.4018,1.27091,0.334319,20.68
1,-8.87964,97.8388,0.38122,4.18511,11.2162,3.495,11.2781,1.31672,0.377135,18.9908
1.01,-9.40391,108.236,0.388292,3.89387,10.9327,4.33175,11.2452,1.28009,0.337938,19.4117
1.02,-8.76904,96.0379,0.351463,4.08549,11.4579,3.48983,10.4032,1.29825,0.320972,18.3986
1.03,-7.93116,82.4036,0.298131,3.61999,11.6189,3.09132,10.6917,1.3409,0.441187,18.3809
1.04,-8.20789,85.1668,0.355716,3.25031,9.69503,3.74375,10.7073,1.32966,0.378535,16.4547
1.05,-8.06884,83.085,0.335692,3.4327,10.4108,3.45886,9.11291,1.28438,0.356581,16.3073
1.06,-8.17274,86.4804,0.3244,3.46459,10.139,3.51089,9.43268,1.30726,0.374627,17.5212
1.07,-7.9029,80.8014,0.319127,3.05952,10.3554,3.65117,10.2113,1.29804,0.341236,16.0238
1.08,-7.86911,79.0165,0.343389,3.13422,9.30708,3.55107,10.1966,1.2937,0.341065,14.655
1.09,-7.75921,77.7826,0.334301,3.19786,9.28469,3.3742,9.16347,1.29474,0.333792,14.7943
1.1,-7.31468,71.5505,0.280652,2.88342,8.33129,3.26605,9.63402,1.26571,0.307334,14.914
1.11,-6.89658,62.9189,0.273342,2.71834,7.85405,3.02094,8.80807,1.2555,0.319895,12.4633
1.12,-7.52585,74.6447,0.278292,3.24416,9.13582,3.11653,8.72047,1.2626,0.308866,14.3545
1.13,-7.33275,69.0454,0.321722,3.24895,8.99732,2.90817,8.05482,1.28285,0.327296,11.9635
1.14,-6.78486,60.9415,0.266642,2.79059,8.48546,2.83489,8.1113,1.25369,0.294005,11.4706
1.15,-7.39686,70.6409,0.30371,3.17062,8.60996,3.04425,8.90792,1.28319,0.342667,12.0434
1.16,-6.82484,61.2881,0.288721,2.97386,8.83555,2.66144,7.89491,1.3141,0.363291,10.9317
1.17,-6.92675,63.3037,0.289583,2.45629,7.25259,3.3013,8.47987,1.27246,0.347552,11.1943
1.18,-6.64025,59.22,0.257643,2.5574,7.25503,2.93673,8.21435,1.24216,0.283245,10.864
1.19,-6.51082,57.7331,0.211487,2.49495,7.80535,2.84515,7.86027,1.272,0.311966,10.8343
1.2,-6.22148,52.1992,0.258222,2.36681,7.08466,2.68815,7.2225,1.27084,0.31396,9.36971
1.21,-6.45514,56.5232,0.230795,2.81999,8.09611,2.49215,7.40634,1.23145,0.276531,10.1458
1.22,-5.99925,48.9708,0.222139,2.36008,6.82407,2.47472,7.40314,1.26454,0.314307,8.72066
1.23,-6.03484,48.8209,0.242306,2.50097,6.5513,2.39964,7.1979,1.22736,0.260969,8.19726
1.24,-5.93323,47.3908,0.268845,2.49268,7.06935,2.28461,6.64286,1.25935,0.324663,7.92643
1.25,-6.03838,49.98,0.217262,2.21326,6.23893,2.66482,7.63551,1.25829,0.318625,8.65148
1.26,-6.09698,50.2392,0.235458,2.45606,7.01877,2.50139,7.06225,1.22566,0.248689,8.23003
1.27,-5.6271,43.7458,0.21109,2.36755,6.50386,2.10595,6.2436,1.25781,0.283045,7.49053
1.28,-5.64705,43.6729,0.211527,2.121,6.04931,2.36249,6.69547,1.26477,0.293294,7.19222
1.29,-5.74615,44.2942,0.252447,2.12893,6.09438,2.46793,6.9311,1.24759,0.287988,6.776
1.3,-5.77987,45.606,0.209875,2.30329,6.6184,2.34052,6.42997,1.21396,0.249908,7.2184
1.31,-5.35477,39.9656,0.205897,2.28742,6.83889,1.914,5.45778,1.25362,0.294399,6.58007
1.32,-5.46801,41.0502,0.217796,2.2248,6.26371,2.10303,5.99484,1.23259,0.270841,6.39981
1.33,-5.22038,37.8193,0.15684,1.9252,5.39445,2.14142,6.11542,1.25448,0.300767,5.97373
1.34,-5.20607,37.8414,0.16697,1.98057,5.5813,2.07339,5.74105,1.24473,0.281385,5.98029
1.35,-5.17032,36.6177,0.20968,1.81438,5.29639,2.19606,5.94252,1.26304,0.329674,5.42415
1.36,-5.04379,35.4382,0.198957,1.91885,5.09306,1.99014,5.46799,1.22924,0.264713,5.40572
1.37,-5.04403,35.4107,0.167718,1.74484,5.03405,2.15727,5.64314,1.2255,0.25185,5.31115
1.38,-5.08097,36.1461,0.163575,1.89819,5.2451,2.04248,5.42765,1.23179,0.272662,5.42418
1.39,-5.27347,38.1764,0.224912,2.04226,5.68688,2.08528,5.64643,1.238,0.291556,5.36561
