Temperature,E,Esquared,Binder,C1,C1fluc,C2,C2fluc,C3,C3fluc,Cv
0.01,-3.0,8100.0,0.666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.02,-2.99999,8099.95,0.666667,1.0,0.0,1.0,0.0,1.0,0.0,0.125352
0.03,-2.9996333333333336,8098.02,0.666666,1.0,0.0,1.0,0.0,1.0,0.0,2.03166
0.04,-2.9987266666666668,8093.14,0.666666,1.0,0.0,1.0,0.0,1.0,0.0,3.89644
0.05,-2.99708,8084.25,0.666664,1.0,0.0,1.0,0.0,1.0,0.0,6.20832
0.06,-2.9946533333333334,8071.19,0.666662,1.0,0.0,1.0,0.0,1.0,0.0,7.43558
0.07,-2.9922,8057.96,0.66666,1.0,0.0,1.0,0.0,1.0,0.0,7.9031
0.08,-2.989446666666667,8043.16,0.666658,1.0,0.0,1.0,0.0,1.0,0.0,8.54177
0.09,-2.9868966666666665,8029.46,0.666656,1.0,0.0,1.0,0.0,1.0,0.0,8.02716
0.1,-2.983543333333333,8011.45,0.666653,1.0,0.0,1.0,0.0,0.9999566666666666,4.3277e-05,8.14405
0.11,-2.981106666666667,7998.4,0.66665,1.0,1.1110733333333333e-06,0.9999833333333333,1.6658333333333333e-05,0.9999766666666667,2.3317e-05,8.31218
0.12,-2.978666666666667,7985.32,0.666646,0.99995,4.9925e-05,0.9998633333333333,0.00013748366666666665,0.9999333333333333,6.542666666666666e-05,8.43491
0.13,-2.9757366666666667,7969.64,0.666644,0.9999833333333333,1.6658333333333333e-05,0.9999199999999999,7.870233333333333e-05,0.9997833333333334,0.00024749500000000003,8.09324
0.14,-2.972383333333333,7951.73,0.666639,0.9999,9.9976e-05,0.9998699999999999,0.000130871,0.9996133333333332,0.00038353666666666666,8.51418
0.15,-2.9474566666666666,7819.11,0.666607,0.9997866666666667,0.00021279066666666667,0.9997133333333333,0.00028583933333333335,0.99157,0.0066603999999999995,15.7028
0.16,-2.9572566666666664,7871.34,0.666582,0.9996133333333332,0.00038191,0.9995366666666666,0.0004902266666666667,0.9900433333333333,0.0097654,19.6905
0.17,-2.9412366666666667,7786.26,0.666584,0.9991,0.0008861666666666667,0.9993366666666667,0.0006485333333333333,0.9819666666666667,0.009675666666666666,16.718
0.18,-2.9200999999999997,7675.07,0.666531,0.9989433333333333,0.00112317,0.9985666666666667,0.0014153833333333333,0.9749199999999999,0.019230233333333333,24.2649
0.19,-2.9349800000000004,7753.65,0.666505,0.9983533333333334,0.0016665733333333333,0.99828,0.00166533,0.9818133333333333,0.018594033333333333,26.254
0.2,-2.9219733333333333,7685.43,0.666445,0.9975400000000001,0.0023448833333333335,0.9978033333333334,0.0022516666666666666,0.9729066666666667,0.025484700000000002,32.2979
0.21,-2.8903899999999996,7521.34,0.666242,0.9967,0.0032660733333333336,0.99639,0.0034525,0.9526033333333334,0.05845666666666667,54.8653
0.22,-2.8641766666666664,7385.82,0.666193,0.99561,0.004527733333333334,0.99521,0.0049997,0.9313333333333333,0.066188,55.0925
0.23,-2.81345,7128.7,0.665788,0.9915266666666667,0.008687733333333333,0.9928366666666667,0.007616933333333333,0.8961366666666667,0.11566233333333333,89.9199
0.24,-2.8267033333333336,7196.05,0.66579,0.9913533333333333,0.009577066666666667,0.9907866666666667,0.009798,0.90796,0.10593233333333334,83.6129
0.25,-2.769813333333333,6910.27,0.665603,0.9882566666666667,0.0123451,0.9847266666666666,0.0161072,0.86717,0.143492,89.5721
0.26,-2.7459933333333333,6791.98,0.665589,0.9860433333333333,0.0153528,0.9812133333333333,0.019505066666666668,0.8520366666666667,0.14458333333333334,82.0041
0.27,-2.69961,6566.8,0.665132,0.9686033333333334,0.030507799999999998,0.9755433333333333,0.025699866666666668,0.8337433333333333,0.20657533333333333,105.619
0.28,-2.6510033333333336,6333.47,0.664918,0.9732933333333332,0.030634566666666665,0.97749,0.0241866,0.7793500000000001,0.22182566666666667,107.504
0.29,-2.62848,6229.9,0.664175,0.9730266666666666,0.030092366666666665,0.9671033333333334,0.036656666666666664,0.7644733333333333,0.33145366666666665,141.287
0.3,-2.4994533333333333,5638.81,0.662898,0.9599133333333333,0.044672333333333335,0.9625466666666667,0.03957133333333333,0.6470366666666667,0.5313133333333333,180.734
0.31,-2.458473333333333,5460.92,0.661609,0.9281333333333334,0.08823433333333333,0.9541366666666666,0.05070366666666667,0.6523433333333333,0.6729766666666667,221.045
0.32,-2.46948,5505.18,0.662672,0.9525166666666667,0.05332833333333333,0.9558866666666667,0.049874,0.63228,0.48955333333333334,162.839
0.33,-2.3050966666666666,4811.07,0.658789,0.9458766666666667,0.06154833333333333,0.9403666666666666,0.060452,0.47618,0.9549633333333334,265.87
