Temperature,E,Esquared,Binder,C1,C1fluc,C2,C2fluc,C3,C3fluc,Cv
0.01,-60.0,3600.0,0.666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.02,-59.9999,3599.99,0.666667,1.0,0.0,1.0,0.0,1.0,0.0,0.0373063
0.03,-59.9944,3599.33,0.666666,1.0,0.0,1.0,0.0,1.0,0.0,1.00723
0.04,-59.9759,3597.11,0.666665,1.0,0.0,1.0,0.0,1.0,0.0,2.44371
0.05,-59.9398,3592.79,0.666663,1.0,0.0,1.0,0.0,1.0,0.0,4.05837
0.06,-59.8978,3587.76,0.66666,1.0,0.0,1.0,0.0,1.0,0.0,4.67817
0.07,-59.8444,3581.38,0.666657,1.0,0.0,1.0,0.0,1.0,0.0,5.25986
0.08,-59.7959,3575.58,0.666654,1.0,0.0,1.0,0.0,1.0,0.0,5.3661
0.09,-59.7378,3568.65,0.66665,1.0,0.0,1.0,0.0,0.9999750000000001,2.4987499999999998e-05,5.52822
0.1,-59.6766,3561.35,0.666645,1.0,0.0,0.9999,9.98e-05,0.9999750000000001,2.4987499999999998e-05,5.77624
0.11,-59.623,3554.97,0.666642,0.9999750000000001,2.4987499999999998e-05,0.9999750000000001,2.4987499999999998e-05,0.999935,6.49155e-05,5.4682
0.12,-59.3782,3525.87,0.666626,0.9999750000000001,2.4987499999999998e-05,0.999945,5.30685e-05,0.9987,0.00126383,7.49541
0.13,-59.5055,3541.0,0.666631,0.9999399999999999,6.242199999999999e-05,0.9999100000000001,8.79695e-05,0.99986,0.000140851,5.57273
0.14,-59.3929,3527.68,0.666608,0.9998250000000001,0.0001762495,0.999795,0.0002035395,0.9973050000000001,0.002604045,7.98419
0.15,-59.2514,3510.9,0.666604,0.9996050000000001,0.000390649,0.9996050000000001,0.0003924945,0.9986499999999999,0.001312365,7.34062
0.16,-59.066,3489.17,0.666526,0.999655,0.000343236,0.9995200000000001,0.000474779,0.99117,0.00839355,14.5301
0.17,-59.0765,3490.39,0.666533,0.9992800000000001,0.00070781,0.999,0.0010282,0.9903549999999999,0.0082186,12.2706
0.18,-57.9317,3356.89,0.666349,0.9980499999999999,0.0018827,0.9983850000000001,0.00156342,0.95021,0.025283499999999997,24.8036
0.19,-58.8267,3461.08,0.666474,0.99817,0.00186543,0.9983650000000001,0.001682285,0.9871650000000001,0.0115546,14.0191
0.2,-57.8548,3348.46,0.666159,0.997865,0.00209498,0.996815,0.0031979800000000004,0.948385,0.0468296,32.2256
0.21,-56.6514,3211.12,0.665953,0.992125,0.007558850000000001,0.9962300000000001,0.003887335,0.91357,0.07420299999999999,39.3893
0.22,-57.1308,3265.78,0.665921,0.9922549999999999,0.00737825,0.995175,0.00480588,0.9308299999999999,0.074042,38.3024
0.23,-56.8488,3233.88,0.665812,0.993345,0.0066192,0.993535,0.00675485,0.9112750000000001,0.073515,39.7302
